cve_id,source,import_source,json_data,aliases,published,modified,severity,cvss_score,cvss_version,cvss_vector,summary,details,ecosystem,package,range_type,repo,introduced,fixed,cwe_ids,cna_assigner,references
CVE-2020-7635,https://github.com/advisories/GHSA-7q9f-x6rm-qmxr,https://github.com/github/advisory-database/blob/main/advisories/github-reviewed/2021/12/GHSA-7q9f-x6rm-qmxr/GHSA-7q9f-x6rm-qmxr.json,https://api.osv.dev/v1/vulns/GHSA-7q9f-x6rm-qmxr,CVE-2020-7635,2021-12-09T19:27:46Z,2026-03-13T22:11:50.854074Z,9.8 (Critical) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,9.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Command Injection in compass-compile,compass-compile through 0.0.1 is vulnerable to Command Injection. It allows execution of arbitrary commands via the options argument.,npm,compass-compile,SEMVER,,,,CWE-74,,https://nvd.nist.gov/vuln/detail/CVE-2020-7635; https://github.com/quaertym/compass-compile; https://github.com/quaertym/compass-compile/blob/master/lib/compass.js#L25; https://snyk.io/vuln/SNYK-JS-COMPASSCOMPILE-564429
CVE-2020-7636,https://github.com/advisories/GHSA-4m6q-rxhm-675w,https://github.com/github/advisory-database/blob/main/advisories/github-reviewed/2021/12/GHSA-4m6q-rxhm-675w/GHSA-4m6q-rxhm-675w.json,https://api.osv.dev/v1/vulns/GHSA-4m6q-rxhm-675w,CVE-2020-7636,2021-12-09T19:54:29Z,2026-03-13T22:11:02.184774Z,9.8 (Critical) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,9.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,OS Command Injection in adb-driver,adb-driver through 0.1.8 is vulnerable to Command Injection.It allows execution of arbitrary commands via the command function.,npm,adb-driver,SEMVER,,,,CWE-78,,https://nvd.nist.gov/vuln/detail/CVE-2020-7636; https://snyk.io/vuln/SNYK-JS-ADBDRIVER-564430; https://www.npmjs.com/package/adb-driver
CVE-2020-7637,https://cve.org/CVERecord?id=CVE-2020-7637,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-7637.json,https://api.osv.dev/v1/vulns/CVE-2020-7637,GHSA-6gp3-h3jj-prx4 SNYK-JS-CLASSTRANSFORMER-564431,2020-04-06T13:15:12.550Z,2026-07-09T14:43:47.608446Z,5.3 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N CVSS Calculator,5.3,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,[none],class-transformer before 0.3.1 allow attackers to perform Prototype Pollution. The classToPlainFromExist function could be tricked into adding or modifying properties of Object.prototype using a proto payload.,Git,github.com/typestack/class-transformer,GIT,https://github.com/typestack/class-transformer,,,,,https://github.com/typestack/class-transformer/commit/8f04eb9db02de708f1a20f6f2d2bb309b2fed01e; https://snyk.io/vuln/SNYK-JS-CLASSTRANSFORMER-564431
CVE-2020-7638,https://cve.org/CVERecord?id=CVE-2020-7638,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-7638.json,https://api.osv.dev/v1/vulns/CVE-2020-7638,GHSA-jgpq-g82g-6c39,2020-04-06T13:15:12.630Z,2026-07-09T10:01:24.873372Z,5.3 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N CVSS Calculator,5.3,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,[none],confinit through 0.3.0 is vulnerable to Prototype Pollution.The 'setDeepProperty' function could be tricked into adding or modifying properties of 'Object.prototype' using a ' proto ' payload.,Git,github.com/davideicardi/confinit,GIT,https://github.com/davideicardi/confinit,,,,,https://github.com/davideicardi/confinit/commit/a34e06ca5c1c8b047ef112ef188b2fe30d2a1eab; https://snyk.io/vuln/SNYK-JS-CONFINIT-564433
CVE-2020-7639,https://cve.org/CVERecord?id=CVE-2020-7639,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-7639.json,https://api.osv.dev/v1/vulns/CVE-2020-7639,GHSA-wfwq-xc57-fq7v SNYK-JS-EIVIFJDOT-564435,2020-04-06T13:15:12.987Z,2026-07-09T12:33:23.082774Z,5.3 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N CVSS Calculator,5.3,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,[none],eivindfjeldstad-dot below 1.0.3 is vulnerable to Prototype Pollution.The function 'set' could be tricked into adding or modifying properties of 'Object.prototype' using a ' proto ' payload.,Git,github.com/eivindfjeldstad/dot,GIT,https://github.com/eivindfjeldstad/dot,,,,,https://github.com/eivindfjeldstad/dot/commit/774e4b0c97ca35d2ae40df2cd14428d37dd07a0b; https://snyk.io/vuln/SNYK-JS-EIVIFJDOT-564435
CVE-2020-1728,https://cve.org/CVERecord?id=CVE-2020-1728,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-1728.json,https://api.osv.dev/v1/vulns/CVE-2020-1728,GHSA-3gg7-9q2x-79fc,2020-04-06T14:15:12.607Z,2026-08-07T15:11:17.925142Z,5.4 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:N CVSS Calculator,5.4,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:N,[none],"A vulnerability was found in all versions of Keycloak where, the pages on the Admin Console area of the application are completely missing general HTTP security headers in HTTP-responses. This does not directly lead to a security issue, yet it might aid attackers in their efforts to exploit other problems. The flaws unnecessarily make the servers more prone to Clickjacking, channel downgrade attacks and other similar client-based attack vectors.",Git,github.com/keycloak/keycloak,GIT,https://github.com/keycloak/keycloak,,,,,https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1728
CVE-2020-7622,https://cve.org/CVERecord?id=CVE-2020-7622,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-7622.json,https://api.osv.dev/v1/vulns/CVE-2020-7622,GHSA-gv3v-92v6-m48j,2020-04-06T15:15:12.770Z,2026-07-09T10:01:19.419938Z,9.8 (Critical) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,9.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,[none],"This affects the package io.jooby:jooby-netty before 1.6.9, from 2.0.0 and before 2.2.1. The DefaultHttpHeaders is set to false which means it does not validates that the header isn't being abused for HTTP Response Splitting.",Git,github.com/jooby-project/jooby,GIT,https://github.com/jooby-project/jooby,,,,,https://github.com/jooby-project/jooby/commit/b66e3342cf95205324023cfdf2cb5811e8a6dcf4; https://snyk.io/vuln/SNYK-JAVA-IOJOOBY-564249; https://github.com/jooby-project/jooby/security/advisories/GHSA-gv3v-92v6-m48j
CVE-2020-11102,https://cve.org/CVERecord?id=CVE-2020-11102,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-11102.json,https://api.osv.dev/v1/vulns/CVE-2020-11102,,2020-04-06T16:15:13.347Z,2026-07-08T20:04:04.571694Z,5.6 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:L CVSS Calculator,5.6,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:L,[none],hw/net/tulip.c in QEMU 4.2.0 has a buffer overflow during the copying of tx/rx buffers because the frame size is not validated against the r/w data length.,Git,github.com/qemu/qemu,GIT,https://github.com/qemu/qemu,,,,,http://www.openwall.com/lists/oss-security/2020/04/06/1; https://lists.gnu.org/archive/html/qemu-devel/2020-03/msg08322.html; https://security.gentoo.org/glsa/202005-02
CVE-2020-5300,https://cve.org/CVERecord?id=CVE-2020-5300,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-5300.json,https://api.osv.dev/v1/vulns/CVE-2020-5300,GHSA-3p3g-vpw6-4w66 GO-2022-0786,2020-04-06T17:15:13.367Z,2026-07-09T11:24:10.369698Z,5.3 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N CVSS Calculator,5.3,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,[none],"In Hydra (an OAuth2 Server and OpenID Certified™ OpenID Connect Provider written in Go), before version 1.4.0+oryOS.17, when using client authentication method 'private key jwt' [1], OpenId specification says the following about assertion jti : ""A unique identifier for the token, which can be used to prevent reuse of the token. These tokens MUST only be used once, unless conditions for reuse were negotiated between the parties"". Hydra does not check the uniqueness of this jti value. Exploiting this vulnerability is somewhat difficult because: - TLS protects against MITM which makes it difficult to intercept valid tokens for replay attacks - The expiry time of the JWT gives only a short window of opportunity where it could be replayed This has been patched in version v1.4.0+oryOS.17",Git,github.com/ory/hydra,GIT,https://github.com/ory/hydra,,,,,https://github.com/ory/hydra/releases/tag/v1.4.0; https://github.com/ory/hydra/security/advisories/GHSA-3p3g-vpw6-4w66; https://github.com/ory/hydra/commit/700d17d3b7d507de1b1d459a7261d6fb2571ebe3
CVE-2020-11585,https://cve.org/CVERecord?id=CVE-2020-11585,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-11585.json,https://api.osv.dev/v1/vulns/CVE-2020-11585,,2020-04-06T21:15:13.687Z,2026-07-08T20:30:12.386626Z,4.3 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N CVSS Calculator,4.3,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,[none],"There is an information disclosure issue in DNN (formerly DotNetNuke) 9.5 within the built-in Activity-Feed/Messaging/Userid/ Message Center module. A registered user is able to enumerate any file in the Admin File Manager (other than ones contained in a secure folder) by sending themselves a message with the file attached, e.g., by using an arbitrary small integer value in the fileIds parameter.",Git,github.com/dnnsoftware/dnn.platform,GIT,https://github.com/dnnsoftware/dnn.platform,,,,,https://neff.blog/2020/04/04/dotnetnuke-9-5-file-path-information-disclosure/
CVE-2020-2172,https://cve.org/CVERecord?id=CVE-2020-2172,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-2172.json,https://api.osv.dev/v1/vulns/CVE-2020-2172,GHSA-cmgm-q8hf-p7jc,2020-04-07T13:15:13.493Z,2026-07-08T23:34:53.671805Z,6.5 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N CVSS Calculator,6.5,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,[none],Jenkins Code Coverage API Plugin 1.1.4 and earlier does not configure its XML parser to prevent XML external entity (XXE) attacks.,Git,github.com/jenkinsci/code-coverage-api-plugin,GIT,https://github.com/jenkinsci/code-coverage-api-plugin,,,,,http://www.openwall.com/lists/oss-security/2020/04/07/3; https://jenkins.io/security/advisory/2020-04-07/#SECURITY-1699
CVE-2020-2173,https://cve.org/CVERecord?id=CVE-2020-2173,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-2173.json,https://api.osv.dev/v1/vulns/CVE-2020-2173,GHSA-hv53-qjg6-5pm9,2020-04-07T13:15:13.633Z,2026-07-09T00:13:33.883394Z,5.4 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N CVSS Calculator,5.4,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,[none],"Jenkins Gatling Plugin 1.2.7 and earlier prevents Content-Security-Policy headers from being set for Gatling reports served by the plugin, resulting in an XSS vulnerability exploitable by users able to change report content.",Git,github.com/jenkinsci/gatling-plugin,GIT,https://github.com/jenkinsci/gatling-plugin,,,,,https://jenkins.io/security/advisory/2020-04-07/#SECURITY-1633; http://www.openwall.com/lists/oss-security/2020/04/07/3
CVE-2020-2174,https://github.com/advisories/GHSA-f82v-pg74-6686,https://github.com/github/advisory-database/blob/main/advisories/github-reviewed/2022/05/GHSA-f82v-pg74-6686/GHSA-f82v-pg74-6686.json,https://api.osv.dev/v1/vulns/GHSA-f82v-pg74-6686,CVE-2020-2174,2022-05-24T17:13:39Z,2023-11-08T04:02:54.833888Z,6.1 (Medium) CVSS_V3 - CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N CVSS Calculator,6.1,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,Reflected XSS vulnerability in Jenkins AWSEB Deployment Plugin,AWSEB Deployment Plugin 0.3.19 and earlier does not escape various values printed as part of form validation output. This results in a reflected cross-site scripting (XSS) vulnerability. AWSEB Deployment Plugin 0.3.20 escapes the values printed as part of the affected form validation endpoints.,Maven,br.com.ingenieux.jenkins.plugins:awseb-deployment-plugin,ECOSYSTEM,,,,CWE-79,,https://nvd.nist.gov/vuln/detail/CVE-2020-2174; https://github.com/jenkinsci/awseb-deployment-plugin; https://jenkins.io/security/advisory/2020-04-07/#SECURITY-1769; http://www.openwall.com/lists/oss-security/2020/04/07/3
CVE-2020-2175,https://cve.org/CVERecord?id=CVE-2020-2175,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-2175.json,https://api.osv.dev/v1/vulns/CVE-2020-2175,GHSA-f6vx-3fq6-hxm8,2020-04-07T13:15:13.777Z,2026-07-09T00:13:34.168371Z,5.4 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N CVSS Calculator,5.4,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,[none],"Jenkins FitNesse Plugin 1.31 and earlier does not correctly escape report contents before showing them on the Jenkins UI, resulting in a stored cross-site scripting (XSS) vulnerability exploitable by users able to control the XML input files processed by the plugin.",Git,github.com/jenkinsci/fitnesse-plugin,GIT,https://github.com/jenkinsci/fitnesse-plugin,,,,,https://jenkins.io/security/advisory/2020-04-07/#SECURITY-1801; http://www.openwall.com/lists/oss-security/2020/04/07/3
CVE-2020-2176,https://cve.org/CVERecord?id=CVE-2020-2176,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-2176.json,https://api.osv.dev/v1/vulns/CVE-2020-2176,GHSA-5x89-75r7-8rjh,2020-04-07T13:15:13.853Z,2026-07-09T00:13:35.068952Z,5.4 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N CVSS Calculator,5.4,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,[none],"Multiple form validation endpoints in Jenkins useMango Runner Plugin 1.4 and earlier do not escape values received from the useMango service, resulting in a cross-site scripting (XSS) vulnerability exploitable by users able to control the values returned from the useMango service.",Git,github.com/jenkinsci/usemango-runner-plugin,GIT,https://github.com/jenkinsci/usemango-runner-plugin,,,,,https://jenkins.io/security/advisory/2020-04-07/#SECURITY-1780; http://www.openwall.com/lists/oss-security/2020/04/07/3
CVE-2020-11608,https://cve.org/CVERecord?id=CVE-2020-11608,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-11608.json,https://api.osv.dev/v1/vulns/CVE-2020-11608,,2020-04-07T14:15:14.090Z,2026-04-16T04:39:39.862839409Z,4.3 (Medium) CVSS_V3 - CVSS:3.1/AV:P/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H CVSS Calculator,4.3,CVSS_V3,CVSS:3.1/AV:P/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,[none],"An issue was discovered in the Linux kernel before 5.6.1. drivers/media/usb/gspca/ov519.c allows NULL pointer dereferences in ov511 mode init regs and ov518 mode init regs when there are zero endpoints, aka CID-998912346c0d.",Git,,,,,,,,https://lists.debian.org/debian-lts-announce/2020/06/msg00011.html; https://usn.ubuntu.com/4369-1/; http://lists.opensuse.org/opensuse-security-announce/2020-06/msg00022.html; https://lists.debian.org/debian-lts-announce/2020/06/msg00012.html; https://lists.debian.org/debian-lts-announce/2020/06/msg00013.html; https://usn.ubuntu.com/4364-1/; https://usn.ubuntu.com/4368-1/; https://www.debian.org/security/2020/dsa-4698; https://security.netapp.com/advisory/ntap-20200430-0004/; https://usn.ubuntu.com/4345-1/; https://github.com/torvalds/linux/commit/998912346c0da53a6dbb71fab3a138586b596b30; https://cdn.kernel.org/pub/linux/kernel/v5.x/ChangeLog-5.6.1; https://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git/commit/?id=998912346c0da53a6dbb71fab3a138586b596b30
CVE-2020-7613,https://cve.org/CVERecord?id=CVE-2020-7613,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-7613.json,https://api.osv.dev/v1/vulns/CVE-2020-7613,GHSA-5v25-xr56-phph SNYK-JS-CLAMSCAN-564113,2020-04-07T14:15:14.217Z,2026-07-09T14:43:52.568510Z,8.1 (High) CVSS_V3 - CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,8.1,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,[none],clamscan through 1.2.0 is vulnerable to Command Injection. It is possible to inject arbitrary commands as part of the _is_clamav_binary function located within Index.js . It should be noted that this vulnerability requires a pre-requisite that a folder should be created with the same command that will be chained to execute. This lowers the risk of this issue.,Git,github.com/kylefarris/clamscan,GIT,https://github.com/kylefarris/clamscan,,,,,https://github.com/kylefarris/clamscan/blob/master/index.js#L34; https://snyk.io/vuln/SNYK-JS-CLAMSCAN-564113
CVE-2020-7614,https://github.com/advisories/GHSA-426h-24vj-qwxf,https://github.com/github/advisory-database/blob/main/advisories/github-reviewed/2020/04/GHSA-426h-24vj-qwxf/GHSA-426h-24vj-qwxf.json,https://api.osv.dev/v1/vulns/GHSA-426h-24vj-qwxf,CVE-2020-7614,2020-04-23T20:09:09Z,2026-03-13T22:11:35.047943Z,9.8 (Critical) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,9.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Command Injection in npm-programmatic,"All versions of npm-programmatic are vulnerable to Command Injection. The package fails to sanitize input rules and passes it directly to an exec call on the install , uninstall and list functions . This may allow attackers to execute arbitrary code in the system if the package name passed to the function is user-controlled. Recommendation No fix is currently available. Consider using an alternative package until a fix is made available.",npm,npm-programmatic,SEMVER,,,,CWE-20; CWE-78,,https://nvd.nist.gov/vuln/detail/CVE-2020-7614; https://github.com/Manak/npm-programmatic/blob/master/index.js#L18; https://snyk.io/vuln/SNYK-JS-NPMPROGRAMMATIC-564115; https://www.npmjs.com/advisories/1507
CVE-2020-7615,https://github.com/advisories/GHSA-3p94-vj97-fm4q,https://github.com/github/advisory-database/blob/main/advisories/github-reviewed/2021/12/GHSA-3p94-vj97-fm4q/GHSA-3p94-vj97-fm4q.json,https://api.osv.dev/v1/vulns/GHSA-3p94-vj97-fm4q,CVE-2020-7615,2021-12-09T19:56:44Z,2026-03-13T21:56:24.519068Z,7.8 (High) CVSS_V3 - CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,7.8,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,OS Command Injection in fsa,"fsa through 0.5.1 is vulnerable to Command Injection. The first argument of 'execGitCommand()', located within 'lib/rep.js#63' can be controlled by users without any sanitization to inject arbitrary commands.",npm,fsa,SEMVER,,,,CWE-78,,https://nvd.nist.gov/vuln/detail/CVE-2020-7615; https://github.com/gregof/fsa/blob/master/lib/rep.js#L12; https://snyk.io/vuln/SNYK-JS-FSA-564118
CVE-2020-7616,https://github.com/advisories/GHSA-v39h-qm32-8gwq,https://github.com/github/advisory-database/blob/main/advisories/github-reviewed/2021/12/GHSA-v39h-qm32-8gwq/GHSA-v39h-qm32-8gwq.json,https://api.osv.dev/v1/vulns/GHSA-v39h-qm32-8gwq,CVE-2020-7616,2021-12-09T19:57:29Z,2026-03-13T22:11:18.287185Z,5.3 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N CVSS Calculator,5.3,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,Improperly Controlled Modification of Dynamically-Determined Object Attributes in express-mock-middleware,"express-mock-middleware through 0.0.6 is vulnerable to Prototype Pollution. Exported functions by the package can be tricked into adding or modifying properties of the Object.prototype . Exploitation of this vulnerability requires creation of a new directory where an attack code can be placed which will then be exported by express-mock-middleware . As such, this is considered to be a low risk.",npm,express-mock-middleware,SEMVER,,,,CWE-1321; CWE-915,,https://nvd.nist.gov/vuln/detail/CVE-2020-7616; https://github.com/LingyuCoder/express-mock-middleware/blob/master/lib/index.js#L39; https://snyk.io/vuln/SNYK-JS-EXPRESSMOCKMIDDLEWARE-564120
CVE-2020-7618,https://github.com/advisories/GHSA-cxm3-284p-qc4v,https://github.com/github/advisory-database/blob/main/advisories/github-reviewed/2020/09/GHSA-cxm3-284p-qc4v/GHSA-cxm3-284p-qc4v.json,https://api.osv.dev/v1/vulns/GHSA-cxm3-284p-qc4v,CVE-2020-7618,2020-09-03T15:53:12Z,2026-03-13T21:57:05.977688Z,5.3 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N CVSS Calculator,5.3,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,Prototype Pollution in sds,"Affected versions of sds are vulnerable to prototype pollution. The set function does not restrict the modification of an Object's prototype, which may allow an attacker to add or modify an existing property that will exist on all objects. Recommendation Upgrade to version 4.0.0 or later",npm,sds,SEMVER,,,,CWE-1321; CWE-915,,https://nvd.nist.gov/vuln/detail/CVE-2020-7618; https://github.com/monsterkodi/sds/blob/master/js/set.js#L31; https://snyk.io/vuln/SNYK-JS-SDS-564123; https://www.npmjs.com/advisories/1506
